# Informe de auditoría (pasada B - revisar manualmente)
# Generado: 2026-05-04 08:53:25
# Total ocurrencias: 7026
# Formato: ARCHIVO | LINEA | OLD -> NEW | CONTEXTO | MOTIVO | TEXTO

C:\DISCO_DURO\proyectos\Factuzam\src\Core\inMtoAppParam.pas | 409 | KEY_PERFILES -> KEY_USUPER | SUBKEY_PERFILES | prefijo | SubKey   := qry.FieldByName('SUBKEY_PERFILES').AsString;
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm | 2360 | TOTAL_RES_FACTURA -> TOTAL_RES_FAC | FacturasTOTAL_RES_FACTURAOnBeforePrint | prefijo+sufijo | OnBeforePrint = 'FacturasTOTAL_RES_FACTURAOnBeforePrint'
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm | 2501 | COMENTARIOS_FACTURA -> COMENTARIOS_FAC | FacturasCOMENTARIOS_FACTURA | prefijo | object FacturasCOMENTARIOS_FACTURA: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm | 2516 | TEXTO_LEGAL_FACTURA_CLIENTE -> TEXTO_LEGAL_FACTURA_CLI | TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA | sufijo | '[VarToStr(<Facturas."TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA">)+'#39'  '#39 +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm | 2519 | TEXTO_LEGAL_FACTURA_EMPRESA -> TEXTO_LEGAL_FACTURA_EMP | TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA | sufijo | ' VarToStr(<Facturas."TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA">) +'#39'  ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm | 2541 | DESCRIPCION_FORMAP -> DESCRIPCION_FORMA_PAGO_CFP | DESCRIPCION_FORMAPAGO | sufijo | 'Forma de Pago: [Facturas."DESCRIPCION_FORMAPAGO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 116 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | RAZONSOCIAL_CLIENTE_FACTURA | sufijo | 'RAZONSOCIAL_CLIENTE_FACTURA').AsString, 1, 12);
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 159 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | '   WHERE V.NRO_FACTURA_LINEA = :numfac' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 160 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_LINEA | sufijo | '     AND V.SERIE_FACTURA_LINEA = :serie ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 194 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | '        ON F.NRO_FACTURA = L.NRO_FACTURA_LINEA ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 195 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_LINEA | sufijo | '       AND F.SERIE_FACTURA = L.SERIE_FACTURA_LINEA ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 198 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | '  order by L.NRO_FACTURA_LINEA, ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas | 199 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_LINEA | sufijo | '           L.SERIE_FACTURA_LINEA, ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 149 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_RECIBO | sufijo | '[<Recibos."SERIE_FACTURA_RECIBO">]\[<Recibos."NRO_FACTURA_RECIBO' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 149 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_RECIBO | sufijo | '[<Recibos."SERIE_FACTURA_RECIBO">]\[<Recibos."NRO_FACTURA_RECIBO' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 383 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | FacturasRAZONSOCIAL_CLIENTE | prefijo | object FacturasRAZONSOCIAL_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 399 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | RAZONSOCIAL_CLIENTE_RECIBO | sufijo | '[Recibos."RAZONSOCIAL_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 415 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | FacturasCPOSTAL_CLIENTE | prefijo | object FacturasCPOSTAL_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 426 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | CPOSTAL_CLIENTE_RECIBO | sufijo | '[Recibos."CPOSTAL_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 428 | POBLACION_CLIENTE -> POBLACION_CLI | FacturasPOBLACION_CLIENTE | prefijo | object FacturasPOBLACION_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 439 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_RECIBO | sufijo | '[Recibos."POBLACION_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 441 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | FacturasPROVINCIA_CLIENTE | prefijo | object FacturasPROVINCIA_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 457 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_RECIBO | sufijo | '[Recibos."PROVINCIA_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 460 | CODIGO_CLIENTE -> CODIGO_CLI | FacturasCODIGO_CLIENTE | prefijo | object FacturasCODIGO_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 477 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_RECIBO | sufijo | '[Recibos."CODIGO_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 520 | IBAN_CLIENTE -> IBAN_CLI | IBAN_CLIENTE_RECIBO | sufijo | '[Recibos."IBAN_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 552 | EUROS_RECIBO -> EUROS_RECIBO_REC | FacturasEUROS_RECIBO | prefijo | object FacturasEUROS_RECIBO: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 680 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_RECIBO | sufijo | '[<Recibos."SERIE_FACTURA_RECIBO">]\[<Recibos."NRO_FACTURA_RECIBO' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 680 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_RECIBO | sufijo | '[<Recibos."SERIE_FACTURA_RECIBO">]\[<Recibos."NRO_FACTURA_RECIBO' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 914 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | FacturasRAZONSOCIAL_CLIENTE | prefijo | object FacturasRAZONSOCIAL_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 930 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | RAZONSOCIAL_CLIENTE_RECIBO | sufijo | '[Recibos."RAZONSOCIAL_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 946 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | FacturasCPOSTAL_CLIENTE | prefijo | object FacturasCPOSTAL_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 957 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | CPOSTAL_CLIENTE_RECIBO | sufijo | '[Recibos."CPOSTAL_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 959 | POBLACION_CLIENTE -> POBLACION_CLI | FacturasPOBLACION_CLIENTE | prefijo | object FacturasPOBLACION_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 970 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_RECIBO | sufijo | '[Recibos."POBLACION_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 972 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | FacturasPROVINCIA_CLIENTE | prefijo | object FacturasPROVINCIA_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 988 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_RECIBO | sufijo | '[Recibos."PROVINCIA_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 991 | CODIGO_CLIENTE -> CODIGO_CLI | FacturasCODIGO_CLIENTE | prefijo | object FacturasCODIGO_CLIENTE: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 1008 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_RECIBO | sufijo | '[Recibos."CODIGO_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 1051 | IBAN_CLIENTE -> IBAN_CLI | IBAN_CLIENTE_RECIBO | sufijo | '[Recibos."IBAN_CLIENTE_RECIBO"]')
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm | 1083 | EUROS_RECIBO -> EUROS_RECIBO_REC | FacturasEUROS_RECIBO | prefijo | object FacturasEUROS_RECIBO: TfrxMemoView
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas | 62 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_RECIBO | sufijo | '      WHERE NRO_FACTURA_RECIBO = :numfac ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas | 63 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_RECIBO | sufijo | '        AND SERIE_FACTURA_RECIBO = :serie ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas | 79 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_RECIBO | sufijo | '      WHERE NRO_FACTURA_RECIBO = :numfac ' +
C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas | 80 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_RECIBO | sufijo | '        AND SERIE_FACTURA_RECIBO = :serie ' ;
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 10 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_LINEA | sufijo | fnrofaclin:string = 'NRO_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 11 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_LINEA | sufijo | fserielin:string = 'SERIE_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 14 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_FACTURA_LINEA | sufijo | fcodart:string = 'CODIGO_ARTICULO_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 15 | CODIGO_FAMILIA -> CODIGO_FAM | CODIGO_FAMILIA_FACTURA_LINEA | sufijo | fcodfam:string = 'CODIGO_FAMILIA_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 16 | NOMBRE_FAMILIA -> NOMBRE_FAM | NOMBRE_FAMILIA_FACTURA_LINEA | sufijo | fnomfam:string = 'NOMBRE_FAMILIA_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 18 | TIPO_CANTIDAD_ARTICULO -> TIPO_CANTIDAD_ART | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | sufijo | ftipocant:string = 'TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 18 | CANTIDAD -> CANTIDAD_ARTVIN | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo+sufijo | ftipocant:string = 'TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 19 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_FACTURA_LINEA | sufijo | fimpcl:string = 'ESIMP_INCL_TARIFA_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 20 | TIPOIVA_ARTICULO -> TIPO_IVA_ART | TIPOIVA_ARTICULO_FACTURA_LINEA | sufijo | ftipiva:string = 'TIPOIVA_ARTICULO_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 21 | DESCRIPCION_ARTICULO -> DESCRIPCION_ART | DESCRIPCION_ARTICULO_FACTURA_LINEA | sufijo | fdescripcion:string = 'DESCRIPCION_ARTICULO_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 22 | CODIGO_TARIFA -> CODIGO_TAR_ARTTAR | CODIGO_TARIFA_FACTURA_LINEA | sufijo | fcodtariflin:string = 'CODIGO_TARIFA_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 23 | CANTIDAD -> CANTIDAD_ARTVIN | CANTIDAD_FACTURA_LINEA | sufijo | fcant:string = 'CANTIDAD_FACTURA_LINEA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 34 | EMAIL_CLIENTE -> EMAIL_CLI | EMAIL_CLIENTE_FACTURA | sufijo | fEmailCliente: string = 'EMAIL_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 35 | NIF_EMPRESA -> NIF_EMP | NIF_EMPRESA_FACTURA | sufijo | fNifEmpresa: string = 'NIF_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 36 | RAZONSOCIAL_EMPRESA -> RAZON_SOCIAL_EMP | RAZONSOCIAL_EMPRESA_FACTURA | sufijo | fRazonSocialEmpresa: string = 'RAZONSOCIAL_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 39 | CPOSTAL_EMPRESA -> CODIGO_POSTAL_EMP | CPOSTAL_EMPRESA_FACTURA | sufijo | fCPostalEmpresa: string = 'CPOSTAL_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 40 | POBLACION_EMPRESA -> POBLACION_EMP | POBLACION_EMPRESA_FACTURA | sufijo | fPoblacionEmpresa: string = 'POBLACION_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 41 | PROVINCIA_EMPRESA -> PROVINCIA_EMP | PROVINCIA_EMPRESA_FACTURA | sufijo | fProvinciaEmpresa: string = 'PROVINCIA_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 43 | MOVIL_EMPRESA -> MOVIL_EMP | MOVIL_EMPRESA_FACTURA | sufijo | fMovilEmpresa: string = 'MOVIL_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 44 | EMAIL_EMPRESA -> EMAIL_EMP | EMAIL_EMPRESA_FACTURA | sufijo | fEmailEmpresa: string = 'EMAIL_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 46 | NIF_CLIENTE -> NIF_CLI | NIF_CLIENTE_FACTURA | sufijo | fNifCliente: string = 'NIF_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 47 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | RAZONSOCIAL_CLIENTE_FACTURA | sufijo | fRazonSocialCliente: string = 'RAZONSOCIAL_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 50 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | CPOSTAL_CLIENTE_FACTURA | sufijo | fCPostalCliente: string = 'CPOSTAL_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 51 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_FACTURA | sufijo | fPoblacionCliente: string = 'POBLACION_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 52 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_FACTURA | sufijo | fProvinciaCliente: string = 'PROVINCIA_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 54 | MOVIL_CLIENTE -> MOVIL_CLI | MOVIL_CLIENTE_FACTURA | sufijo | fMovilCliente: string = 'MOVIL_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 59 | CODIGO_EMPRESA -> CODIGO_EMP | CODIGO_EMPRESA_FACTURA | sufijo | fcodemp:string = 'CODIGO_EMPRESA_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas | 60 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_FACTURA | sufijo | fcodcli:string = 'CODIGO_CLIENTE_FACTURA';
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 199 | CODIGO_EMPRESA -> CODIGO_EMP | CODIGO_EMPRESA_FACTURA | sufijo | Name = 'CODIGO_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 204 | RAZONSOCIAL_EMPRESA -> RAZON_SOCIAL_EMP | RAZONSOCIAL_EMPRESA_FACTURA | sufijo | Name = 'RAZONSOCIAL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 209 | NIF_EMPRESA -> NIF_EMP | NIF_EMPRESA_FACTURA | sufijo | Name = 'NIF_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 214 | MOVIL_EMPRESA -> MOVIL_EMP | MOVIL_EMPRESA_FACTURA | sufijo | Name = 'MOVIL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 219 | EMAIL_EMPRESA -> EMAIL_EMP | EMAIL_EMPRESA_FACTURA | sufijo | Name = 'EMAIL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 234 | POBLACION_EMPRESA -> POBLACION_EMP | POBLACION_EMPRESA_FACTURA | sufijo | Name = 'POBLACION_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 239 | PROVINCIA_EMPRESA -> PROVINCIA_EMP | PROVINCIA_EMPRESA_FACTURA | sufijo | Name = 'PROVINCIA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 244 | CODIGO_PAIS_EMPRESA -> CODIGO_PAI_EMP | CODIGO_PAIS_EMPRESA_FACTURA | sufijo | Name = 'CODIGO_PAIS_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 249 | NOMBRE_PAIS_EMPRESA -> NOMBRE_PAI_EMP | NOMBRE_PAIS_EMPRESA_FACTURA | sufijo | Name = 'NOMBRE_PAIS_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 254 | CPOSTAL_EMPRESA -> CODIGO_POSTAL_EMP | CPOSTAL_EMPRESA_FACTURA | sufijo | Name = 'CPOSTAL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 259 | ESRETENCIONES_EMPRESA -> ESRETENCIONES_EMP | ESRETENCIONES_EMPRESA_FACTURA | sufijo | Name = 'ESRETENCIONES_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 264 | GRUPO_ZONA_IVA_EMPRESA -> GRUPO_ZONA_IVA_EMP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | Name = 'GRUPO_ZONA_IVA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 264 | GRUPO_ZONA_IVA -> IVA_IVAGRP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | Name = 'GRUPO_ZONA_IVA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 269 | ESREGIMENESPECIALAGRICOLA_EMPRESA -> ESREGIMENESPECIALAGRICOLA_EMP | ESREGIMENESPECIALAGRICOLA_EMPRESA_FACTURA | sufijo | Name = 'ESREGIMENESPECIALAGRICOLA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 274 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_FACTURA | sufijo | Name = 'CODIGO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 279 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | RAZONSOCIAL_CLIENTE_FACTURA | sufijo | Name = 'RAZONSOCIAL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 284 | NIF_CLIENTE -> NIF_CLI | NIF_CLIENTE_FACTURA | sufijo | Name = 'NIF_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 289 | MOVIL_CLIENTE -> MOVIL_CLI | MOVIL_CLIENTE_FACTURA | sufijo | Name = 'MOVIL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 294 | EMAIL_CLIENTE -> EMAIL_CLI | EMAIL_CLIENTE_FACTURA | sufijo | Name = 'EMAIL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 309 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_FACTURA | sufijo | Name = 'POBLACION_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 314 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_FACTURA | sufijo | Name = 'PROVINCIA_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 319 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | CPOSTAL_CLIENTE_FACTURA | sufijo | Name = 'CPOSTAL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 324 | CODIGO_PAIS_CLIENTE -> CODIGO_PAI_CLI | CODIGO_PAIS_CLIENTE_FACTURA | sufijo | Name = 'CODIGO_PAIS_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 329 | NOMBRE_PAIS_CLIENTE -> NOMBRE_PAI_CLI | NOMBRE_PAIS_CLIENTE_FACTURA | sufijo | Name = 'NOMBRE_PAIS_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 339 | ESIVA_RECARGO_CLIENTE -> ESIVA_RECARGO_CLI | ESIVA_RECARGO_CLIENTE_FACTURA | sufijo | Name = 'ESIVA_RECARGO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 344 | ESIVA_EXENTO_CLIENTE -> ESIVA_EXENTO_CLI | ESIVA_EXENTO_CLIENTE_FACTURA | sufijo | Name = 'ESIVA_EXENTO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 349 | ESREGIMENESPECIALAGRICOLA_CLIENTE -> ESREGIMENESPECIALAGRICOLA_CLI | ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA | sufijo | Name = 'ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 354 | ESRETENCIONES_CLIENTE -> ESRETENCIONES_CLI | ESRETENCIONES_CLIENTE_FACTURA | sufijo | Name = 'ESRETENCIONES_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 359 | TARIFA_ARTICULO_CLIENTE -> TARIFA_ARTICULO_CLI | TARIFA_ARTICULO_CLIENTE_FACTURA | sufijo | Name = 'TARIFA_ARTICULO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\verifactu\UniDataCaja.dfm | 364 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_CLIENTE_FACTURA | sufijo | Name = 'ESIMP_INCL_TARIFA_CLIENTE_FACTURA'
